time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.319999999999996,-3.1581388812954003,-24.294661777688066,18.076148143098138,5.333658541714684,0.14608317377703983,0.0,-2.527655345328764,-17.131305732964474,-4.13272941649653,-0.27291990579252934,0.025976864333693554,0.0,466.5142683341523,469.11177895056636,465.9532748069269,469.42755675313896
4.379999999999995,-3.3106713711837954,-25.33144995385379,17.80789079996681,5.317132148765751,0.14810618426866373,0.0,-2.5566926789038615,-17.429082300610172,-4.81273039520661,-0.2810128213615135,0.04588972819243594,0.0,408.13136315781406,409.9064745659607,408.06392471884595,407.2559417560398
4.439999999999993,-3.465610821288716,-26.389991393439228,17.50065819542097,5.300254076403883,0.15061425894877356,0.0,-2.6076963369181967,-17.855168297614455,-5.43343935350983,-0.28188288074575535,0.03202486342867285,0.0,458.56605977722717,457.4635870083361,457.9410265908535,457.79414095732085
4.499999999999992,-3.6230216805344897,-27.47108337368796,17.153206709344623,5.283058262400932,0.15225697197803534,0.0,-2.639170737029269,-18.181576877341932,-6.152672313268341,-0.2982229346237496,0.015928402306870464,0.0,421.53846836759715,420.1445136309096,420.2750245684699,418.7660962852767
4.559999999999991,-3.7819937632049445,-28.57022300386815,16.760670181404944,5.266080781756539,0.1534484368751734,0.0,-2.659785314290454,-18.457123883975523,-6.936115884494512,-0.26288995530496284,0.026741441303337915,0.0,398.2597635371523,399.24826854257253,396.2908845409551,399.4342469805251
4.6199999999999894,-3.942485706170544,-29.687731074387987,16.32127497023198,5.250221450086798,0.1553634610027741,0.0,-2.6897638645422135,-18.79356684106813,-7.715428479610311,-0.2673453443770317,0.04065363203773618,0.0,420.7158796539963,421.919936008108,420.8832343797888,420.4223802901546
4.679999999999988,-4.105879591946467,-30.831751348560385,15.837774684526254,5.2340093846635405,0.15803719924379322,0.0,-2.7561729165943976,-19.338712889082693,-8.408545458089097,-0.27661421317652846,0.0514128543307595,0.0,495.4789304905351,496.2706275179485,496.78503972235256,496.0390525953307
4.739999999999987,-4.272890049794512,-32.006703041851765,15.310377382341942,5.218201615957993,0.16103748048351463,0.0,-2.8103899075550216,-19.825049698465392,-9.178535413976942,-0.2453519481097974,0.04702923929030046,0.0,480.27981502908597,479.9483852517592,479.26607119787434,481.57218848282395
4.799999999999986,-4.441745327723553,-33.20351742800143,14.731414456796847,5.2031683987332045,0.16343236483949664,0.0,-2.818071848780908,-20.070254967058762,-10.125647640323523,-0.263751733455156,0.019268059868709993,0.0,394.156214811914,391.5811121109099,392.31671196081874,390.5301393726505
4.859999999999984,-4.6119278245808415,-34.42003427745216,14.096982354710686,5.188206676282984,0.16467715272949235,0.0,-2.85427112660248,-20.479963921570686,-11.029444594291741,-0.23007962705679752,0.023550205514895634,0.0,452.19471166703266,452.5397370184975,450.74797932234634,453.40009241542833
4.919999999999983,-4.784283346423309,-35.66152685563018,13.40702165552446,5.174358224656805,0.165942157935703,0.0,-2.890517999779294,-20.903058094978476,-11.977166930285197,-0.2323015561265595,0.015627225436770302,0.0,457.8488706809282,457.21763124351713,457.01540102626603,456.78672577421344
4.979999999999982,-4.9590242225846675,-36.92995795870692,12.659323669455349,5.16006368045686,0.1668318331838199,0.0,-2.9336352647526627,-21.377292441794104,-12.955087264364181,-0.2540282964341077,0.0131794392530097,0.0,475.742655912195,475.5549497945241,475.3268092825332,473.6042986410766
5.0399999999999805,-5.135811104909219,-38.22439525313033,11.849988339217967,5.144286899945445,0.16747880608080123,0.0,-2.9588103205950693,-21.770388274145404,-14.031899587115495,-0.2941070292891506,0.005498087298700527,0.0,449.9115450482252,449.28862585066395,450.05369557854755,446.7237901934049
